,AirT,AirCO2,AirRH,AirPAR,method
1258,22.14,620.1,76.05,177.19799999999995,EGA
1259,21.8,570.26,92.77,401.49800000000016,EGA
1260,21.81,573.0,92.51,394.967,EGA
1261,24.07,599.05,78.92,469.223,EGA
1262,22.84,624.49,73.1,466.577,EGA
1263,24.73,622.78,66.68,465.737,EGA
1264,21.93,634.21,73.6,398.768,EGA
1265,19.81,651.66,91.61,354.836,EGA
1266,18.78,704.17,97.98,344.588,EGA
1267,17.9,770.81,99.54,343.74800000000016,EGA
1268,17.26,826.4,99.94,343.685,EGA
1269,16.75,863.31,99.94,83.76899999999998,EGA
1270,16.25,897.64,100.0,83.874,EGA
1271,16.11,945.04,100.0,83.874,EGA
1272,15.91,992.4,100.0,83.85300000000002,EGA
1273,15.79,1035.37,100.0,83.89500000000002,EGA
1274,15.72,1078.73,100.0,83.81099999999998,EGA
1275,15.67,1119.36,100.0,83.85300000000002,EGA
1276,15.46,1140.96,100.0,84.73500000000001,EGA
1277,15.46,1141.55,100.0,88.977,EGA
1278,16.05,1121.35,100.0,106.554,EGA
1279,21.41,822.75,92.78,178.5,EGA
1280,23.77,624.93,77.68,252.378,EGA
1281,28.95,624.65,65.34,416.367,EGA
1282,31.68,624.36,58.46,507.465,EGA
1283,28.7,639.49,61.57,369.369,EGA
1284,31.01,622.37,58.0,442.47,EGA
1285,31.37,622.07,53.2,345.576,EGA
1286,31.76,618.07,52.41,257.439,EGA
1287,29.44,618.85,50.82,238.35,EGA
1288,24.8,636.12,52.33,427.559,EGA
1289,23.23,626.51,58.37,385.874,EGA
1290,19.78,642.82,86.22,351.30800000000005,EGA
1291,17.01,720.0,94.85,343.832,EGA
1292,15.83,804.49,97.8,343.811,EGA
1293,15.21,880.19,98.58,83.874,EGA
1294,14.68,938.88,99.42,83.85300000000002,EGA
1295,14.58,993.94,99.98,83.89500000000002,EGA
1296,14.58,1048.09,100.0,83.874,EGA
1297,14.57,1095.0,100.0,83.83200000000002,EGA
1298,14.5,1099.26,100.0,83.93700000000003,EGA
1299,14.42,1115.23,100.0,83.91600000000003,EGA
1300,14.41,1096.19,100.0,84.56700000000002,EGA
1301,14.72,1092.04,100.0,88.074,EGA
1302,15.25,1087.93,100.0,92.37899999999999,EGA
1303,15.93,1035.18,100.0,359.414,EGA
1304,16.67,985.67,99.96,364.685,EGA
1305,18.81,908.92,98.37,389.54900000000004,EGA
1306,20.42,759.18,96.02,390.87199999999996,EGA
1307,19.51,692.45,95.79,371.32099999999997,EGA
1308,18.14,651.59,97.17,371.405,EGA
1309,17.99,622.16,97.81,377.83099999999996,EGA
1310,18.67,586.64,96.82,385.013,EGA
1311,17.88,586.07,97.62,367.835,EGA
1312,16.8,624.6,99.54,353.89099999999996,EGA
1313,15.86,682.21,100.0,346.541,EGA
1314,15.51,717.88,100.0,345.449,EGA
1315,15.19,743.78,100.0,343.93699999999984,EGA
1316,15.02,765.53,100.0,343.895,EGA
1317,14.9,784.95,100.0,83.89500000000002,EGA
1318,14.79,806.42,100.0,83.89500000000002,EGA
1319,14.71,831.75,100.0,83.874,EGA
1416,20.85,676.11,80.27,83.74799999999998,EGA
1417,20.87,675.72,80.11,83.85300000000002,EGA
1418,20.76,677.01,80.47,83.83200000000002,EGA
1419,20.49,687.51,83.44,83.89500000000002,EGA
1420,19.79,706.22,88.6,83.958,EGA
1421,20.76,681.48,85.65,344.02099999999996,EGA
1422,22.84,670.97,81.75,345.51199999999994,EGA
1423,26.28,654.32,74.79,347.024,EGA
1424,29.03,655.66,67.8,91.20299999999999,EGA
1425,32.9,639.68,61.34,92.4,EGA
1426,34.89,623.44,64.89,94.353,EGA
1427,34.32,647.23,64.97,91.53900000000002,EGA
1428,31.02,662.85,67.29,89.376,EGA
1429,33.99,634.2,65.33,90.111,EGA
1430,30.63,641.38,71.7,87.402,EGA
1431,30.9,634.14,68.5,87.318,EGA
1432,28.41,654.24,70.55,85.78500000000003,EGA
1433,26.17,666.33,73.22,84.756,EGA
1434,24.05,688.67,79.84,84.0,EGA
1435,22.42,748.8,90.63,83.91600000000003,EGA
1436,21.62,761.85,92.88,83.91600000000003,EGA
1437,20.94,720.29,91.65,83.874,EGA
1438,20.27,722.41,93.47,83.874,EGA
1439,19.99,685.63,89.17,83.79,EGA
1464,19.16,688.55,89.18,83.874,EGA
1465,18.49,702.41,91.35,83.83200000000002,EGA
1466,18.06,725.31,93.36,83.874,EGA
1467,18.27,700.28,90.48,83.83200000000002,EGA
1468,17.87,706.25,93.22,83.93700000000003,EGA
1469,19.16,675.26,88.34,344.105,EGA
1470,21.89,660.61,82.08,344.777,EGA
1471,25.78,634.5,73.4,347.696,EGA
1472,28.02,631.65,67.67,89.41799999999998,EGA
1473,24.77,652.71,74.6,86.26799999999999,EGA
1474,26.13,648.19,73.41,89.124,EGA
1475,26.71,652.53,71.7,87.33900000000001,EGA
1476,26.38,644.47,73.67,87.21300000000002,EGA
1477,27.22,638.82,71.76,87.906,EGA
1478,27.36,638.42,70.11,87.318,EGA
1479,28.12,640.66,67.15,86.94,EGA
1480,26.45,649.29,70.91,85.95299999999996,EGA
1481,24.65,640.53,75.67,84.27300000000002,EGA
1482,22.63,659.52,83.92,83.91600000000003,EGA
1483,21.79,684.21,90.49,83.81099999999998,EGA
1484,21.17,659.3,92.47,83.81099999999998,EGA
1485,20.73,614.35,91.08,83.874,EGA
1486,19.58,614.29,92.31,83.81099999999998,EGA
1487,19.04,618.03,94.9,83.81099999999998,EGA
1512,19.55,661.18,94.6,83.37,EGA
1513,19.35,762.7,96.61,343.559,EGA
1514,19.47,642.83,96.91,83.83200000000002,EGA
1515,19.42,628.26,98.33,83.85300000000002,EGA
1516,19.32,626.7,98.58,83.874,EGA
1517,20.03,604.57,96.35,344.0,EGA
1518,22.37,579.3,86.55,344.315,EGA
1519,27.14,569.62,75.33,348.13699999999994,EGA
1520,32.84,568.66,61.54,93.639,EGA
1521,35.34,571.97,58.14,92.757,EGA
1522,37.06,574.23,54.54,98.65799999999999,EGA
1523,36.75,570.09,54.53,97.566,EGA
1524,37.67,570.86,54.28,110.586,EGA
1525,36.44,564.33,54.72,99.204,EGA
1526,36.84,558.68,54.86,93.70200000000001,EGA
1527,32.5,563.65,61.84,90.867,EGA
1528,28.5,578.03,61.56,87.633,EGA
1529,25.72,595.79,64.45,85.995,EGA
1530,23.55,616.86,71.85,84.126,EGA
1531,21.87,665.02,86.29,83.83200000000002,EGA
1532,20.86,735.99,92.33,83.74799999999998,EGA
1533,20.17,785.44,94.8,83.83200000000002,EGA
1534,19.66,815.17,96.6,83.89500000000002,EGA
1535,19.28,781.46,96.18,83.89500000000002,EGA
1560,18.97,673.11,92.24,83.89500000000002,EGA
1561,19.14,638.32,94.58,83.89500000000002,EGA
1562,19.0,649.92,95.94,83.874,EGA
1563,18.53,655.56,96.83,83.91600000000003,EGA
1564,18.3,639.95,96.62,83.958,EGA
1565,19.07,641.64,94.42,344.777,EGA
1566,22.57,624.38,85.68,346.56199999999984,EGA
1567,27.07,608.95,72.91,350.909,EGA
1568,28.89,596.43,63.89,99.98100000000001,EGA
1569,32.21,588.91,59.33,105.21,EGA
1570,33.56,585.85,53.74,107.814,EGA
1571,32.75,578.63,57.27,106.932,EGA
1572,34.33,576.04,54.38,108.381,EGA
1573,34.71,576.23,51.98,101.89200000000001,EGA
1574,34.18,579.83,49.96,93.891,EGA
1575,33.25,584.91,48.2,94.85700000000001,EGA
1576,30.37,593.67,46.41,89.43900000000002,EGA
1577,27.28,604.05,50.48,85.38600000000002,EGA
1578,24.83,614.74,58.52,84.0,EGA
1579,22.94,623.06,67.23,83.79,EGA
1580,21.39,640.48,81.19,83.85300000000002,EGA
1581,21.08,644.94,81.24,83.79,EGA
1582,20.16,643.34,87.31,83.83200000000002,EGA
1583,19.54,637.44,90.73,83.85300000000002,EGA
1608,18.96,656.7,92.92,83.874,EGA
1609,18.31,638.63,93.31,83.874,EGA
1610,17.92,621.88,92.12,83.91600000000003,EGA
1611,17.49,624.08,92.17,83.89500000000002,EGA
1612,17.47,624.17,91.7,84.0,EGA
1613,18.82,611.81,85.89,85.134,EGA
1614,21.7,610.1,75.66,86.79299999999998,EGA
1615,26.39,599.04,64.88,92.568,EGA
1616,29.94,594.52,59.19,103.467,EGA
1617,29.48,588.94,63.23,95.634,EGA
1618,31.8,590.56,61.88,101.619,EGA
1619,32.62,584.39,61.17,100.275,EGA
1620,35.38,565.55,60.87,102.564,EGA
1621,34.8,563.42,61.57,97.50299999999999,EGA
1622,33.29,568.93,62.98,92.589,EGA
1623,30.96,578.88,65.51,90.951,EGA
1624,27.87,589.3,63.93,87.12899999999998,EGA
1625,25.1,600.63,60.76,85.32300000000002,EGA
1626,23.44,610.19,70.64,83.97900000000001,EGA
1627,22.12,638.41,82.63,83.874,EGA
1628,21.42,650.52,86.01,83.79,EGA
1629,20.61,630.56,87.7,83.74799999999998,EGA
1630,19.72,646.47,94.79,83.83200000000002,EGA
1631,19.15,682.01,97.69,83.85300000000002,EGA
1656,18.28,720.85,97.96,83.874,EGA
1657,18.11,713.66,99.0,83.83200000000002,EGA
1658,17.93,677.94,99.06,83.83200000000002,EGA
1659,17.87,634.36,99.78,83.83200000000002,EGA
1660,18.38,666.4,99.87,83.93700000000003,EGA
1661,19.15,641.5,97.61,84.35700000000001,EGA
1662,22.72,575.87,84.26,86.05799999999998,EGA
1663,28.63,553.31,68.14,93.681,EGA
1664,34.23,551.88,58.0,110.334,EGA
1665,35.47,564.42,55.44,101.136,EGA
1666,36.9,568.66,54.26,112.938,EGA
1667,36.8,567.9,55.56,115.92000000000002,EGA
1668,37.91,564.68,52.52,109.263,EGA
1669,39.04,561.34,48.15,102.333,EGA
1670,38.06,528.7,47.72,91.371,EGA
1671,36.81,525.29,48.12,93.261,EGA
1672,33.13,533.19,50.58,88.30499999999998,EGA
1673,27.59,562.21,50.87,84.441,EGA
1674,24.0,579.02,63.68,83.958,EGA
1675,21.34,629.23,84.49,83.81099999999998,EGA
1676,19.74,663.47,90.87,83.74799999999998,EGA
1677,19.44,616.18,82.88,83.727,EGA
1678,19.06,589.77,83.83,83.81099999999998,EGA
1679,18.5,593.16,84.98,83.53800000000003,EGA
1704,18.66,704.44,79.34,83.559,EGA
1705,19.09,606.75,73.39,343.0130000000001,EGA
1706,18.5,586.48,72.27,83.706,EGA
1707,17.98,725.62,79.1,83.74799999999998,EGA
1708,17.86,658.3,86.08,83.874,EGA
1709,18.72,582.23,88.4,84.147,EGA
1710,22.36,547.35,83.88,86.12100000000002,EGA
1711,29.93,527.51,65.17,93.723,EGA
1712,35.21,527.23,54.7,111.48900000000002,EGA
1713,36.66,527.79,53.57,118.02,EGA
1714,36.55,531.59,49.11,111.237,EGA
1715,35.58,533.28,50.2,111.573,EGA
1716,36.17,529.52,48.01,108.52799999999999,EGA
1717,37.41,529.23,44.71,103.887,EGA
1718,36.32,527.2,46.46,91.896,EGA
1719,35.34,529.69,46.88,94.584,EGA
1720,31.35,542.67,52.09,89.60700000000001,EGA
1721,26.38,559.35,57.32,85.40700000000002,EGA
1722,23.11,571.32,65.05,84.105,EGA
1723,20.95,602.95,81.01,83.79,EGA
1724,19.41,620.92,86.86,83.79,EGA
1725,18.41,617.57,89.43,83.706,EGA
1726,17.46,649.97,94.13,83.76899999999998,EGA
1727,16.88,687.12,95.61,83.74799999999998,EGA
1752,16.27,717.26,95.87,83.685,EGA
1753,15.62,737.28,96.03,83.76899999999998,EGA
1754,15.03,759.72,96.51,83.85300000000002,EGA
1755,14.62,767.52,97.44,83.66400000000002,EGA
1756,14.43,740.82,97.58,83.958,EGA
1757,15.96,671.34,97.72,84.084,EGA
1758,21.62,582.05,85.67,85.617,EGA
1759,28.64,557.38,67.87,93.261,EGA
1760,34.11,541.3,56.18,110.985,EGA
1761,36.33,542.88,54.33,114.135,EGA
1762,36.91,539.47,53.43,107.31,EGA
1763,37.25,533.34,53.44,111.258,EGA
1764,38.98,525.43,51.71,106.23900000000002,EGA
1765,40.38,517.2,47.33,102.03900000000002,EGA
1766,37.47,518.99,53.71,91.35,EGA
1767,37.85,516.69,53.53,93.114,EGA
1768,34.45,530.4,56.97,88.38900000000002,EGA
1769,28.24,565.72,55.98,84.56700000000002,EGA
1770,24.9,571.85,64.9,83.97900000000001,EGA
1771,22.59,605.41,79.02,83.85300000000002,EGA
1772,20.78,649.71,88.62,83.83200000000002,EGA
1773,19.8,647.08,88.54,83.81099999999998,EGA
1774,19.14,619.97,86.58,83.81099999999998,EGA
1775,18.3,652.72,90.75,83.81099999999998,EGA
1800,17.76,680.66,92.63,83.85300000000002,EGA
1801,17.24,700.06,94.87,83.83200000000002,EGA
1802,16.86,705.04,96.33,83.85300000000002,EGA
1803,16.34,700.71,96.72,83.85300000000002,EGA
1804,16.21,648.71,97.47,83.91600000000003,EGA
1805,17.73,577.69,94.81,84.23100000000002,EGA
1806,22.43,495.39,72.39,85.97399999999998,EGA
1807,27.63,470.84,60.67,89.85900000000002,EGA
1808,31.39,471.91,56.31,96.6,EGA
1809,32.44,493.59,54.33,98.238,EGA
1810,34.16,484.04,54.87,95.76,EGA
1811,34.91,474.52,56.22,95.907,EGA
1812,35.06,474.95,55.35,96.432,EGA
1813,34.87,475.83,54.14,96.285,EGA
1814,32.72,489.29,54.96,90.762,EGA
1815,31.84,492.77,61.9,89.18700000000004,EGA
1816,30.22,496.93,65.26,86.60400000000001,EGA
1817,28.51,507.28,68.08,85.449,EGA
1818,26.35,523.25,67.35,84.0,EGA
1819,24.17,544.16,78.41,83.85300000000002,EGA
1820,23.07,519.3,80.68,83.83200000000002,EGA
1821,22.19,521.54,80.69,83.83200000000002,EGA
1822,21.73,504.06,79.93,83.89500000000002,EGA
1823,20.92,514.79,84.34,83.83200000000002,EGA
1848,19.74,549.99,89.89,83.874,EGA
1849,18.82,596.22,94.46,83.89500000000002,EGA
1850,18.53,606.55,95.95,83.89500000000002,EGA
1851,18.23,587.16,95.64,83.93700000000003,EGA
1852,18.34,567.16,95.46,83.93700000000003,EGA
1853,19.22,578.42,95.63,84.021,EGA
1854,21.24,535.43,86.26,84.73500000000001,EGA
1855,22.44,508.26,85.3,85.78500000000003,EGA
1856,24.91,497.09,82.93,86.73,EGA
1857,28.35,464.74,77.22,89.397,EGA
1858,33.34,452.37,67.33,92.23200000000001,EGA
1859,34.56,461.19,65.69,92.652,EGA
1860,34.65,459.56,63.11,92.463,EGA
1861,32.86,447.94,63.73,91.497,EGA
1862,35.24,436.98,60.95,91.203,EGA
1863,34.87,441.18,56.78,91.728,EGA
1864,32.77,454.5,55.07,87.99,EGA
1865,28.19,477.99,59.45,84.441,EGA
1866,24.78,492.49,66.95,83.93700000000003,EGA
1867,22.46,506.6,72.44,83.81099999999998,EGA
1868,20.59,558.84,87.71,83.76899999999998,EGA
1869,19.84,590.92,91.79,83.706,EGA
1870,18.97,608.72,93.27,83.727,EGA
1871,18.17,614.97,94.53,83.74799999999998,EGA
1896,17.73,602.48,95.34,83.83200000000002,EGA
1897,17.6,568.49,95.68,83.83200000000002,EGA
1898,17.3,564.43,95.96,83.85300000000002,EGA
1899,16.49,583.41,95.58,83.85300000000002,EGA
1900,15.89,615.67,96.64,83.91600000000003,EGA
1901,17.4,604.27,97.75,83.97900000000001,EGA
1902,22.8,503.45,85.1,85.23899999999998,EGA
1903,28.55,470.38,69.03,87.633,EGA
1904,33.19,463.0,61.65,94.941,EGA
1905,35.31,453.4,60.28,95.76,EGA
1906,36.75,457.45,58.5,92.4,EGA
1907,37.55,451.18,57.32,92.589,EGA
1908,38.59,445.16,56.24,94.43700000000001,EGA
1909,39.88,443.5,53.2,95.865,EGA
1910,39.57,443.62,54.08,90.09,EGA
1911,38.42,439.04,54.54,91.455,EGA
1912,35.15,454.8,57.98,87.738,EGA
1913,29.86,483.73,65.5,84.546,EGA
1914,26.21,508.82,68.68,83.97900000000001,EGA
1915,23.58,564.81,86.06,83.85300000000002,EGA
1916,21.98,588.17,90.7,83.79,EGA
1917,20.82,614.02,92.89,83.83200000000002,EGA
1918,20.61,559.75,92.53,83.81099999999998,EGA
1919,20.42,529.07,88.75,83.874,EGA
1944,20.04,532.12,85.4,83.83200000000002,EGA
1945,19.42,540.61,85.51,83.76899999999998,EGA
1946,19.06,551.76,88.53,83.76899999999998,EGA
1947,18.63,536.49,91.0,83.79,EGA
1948,18.85,517.61,92.11,83.83200000000002,EGA
1949,20.18,502.46,86.91,84.021,EGA
1950,23.57,486.94,78.04,85.40700000000002,EGA
1951,27.35,479.22,67.25,87.465,EGA
1952,30.17,492.58,60.76,93.555,EGA
1953,31.57,488.25,60.62,95.42399999999999,EGA
1954,33.27,482.61,58.07,92.946,EGA
1955,33.57,479.35,57.12,92.52600000000001,EGA
1956,34.48,480.7,57.01,94.143,EGA
1957,34.82,477.78,55.19,94.73100000000001,EGA
1958,33.88,484.17,53.49,90.552,EGA
1959,33.66,488.79,52.89,90.804,EGA
1960,31.69,498.83,54.46,87.738,EGA
1961,28.57,510.52,59.56,85.008,EGA
1962,26.48,513.37,61.07,83.97900000000001,EGA
1963,24.77,512.35,72.11,83.91600000000003,EGA
1964,23.82,512.74,76.02,83.874,EGA
1965,23.03,511.53,77.06,83.874,EGA
1966,22.14,514.66,78.79,83.874,EGA
1967,21.34,526.15,81.8,83.85300000000002,EGA
1992,20.62,520.3,83.02,83.83200000000002,EGA
1993,20.49,500.55,83.39,83.83200000000002,EGA
1994,20.4,497.82,84.29,83.81099999999998,EGA
1995,20.29,499.35,84.93,83.91600000000003,EGA
1996,20.5,495.27,85.34,83.93700000000003,EGA
1997,21.06,490.85,86.74,84.315,EGA
1998,23.37,484.6,83.22,85.95299999999996,EGA
1999,26.52,473.84,76.9,87.696,EGA
2000,29.57,471.33,68.54,92.04299999999999,EGA
2001,31.18,474.05,63.5,93.26100000000001,EGA
2002,33.04,465.78,60.1,93.618,EGA
2003,33.87,469.09,57.92,94.479,EGA
2004,34.87,468.23,54.91,96.45299999999999,EGA
2005,35.21,463.25,53.59,100.695,EGA
2006,34.53,462.73,54.52,92.505,EGA
2007,32.0,471.99,56.46,89.29200000000002,EGA
2008,30.82,465.97,65.37,87.318,EGA
2009,28.33,471.93,69.47,85.72200000000002,EGA
2010,26.28,480.2,73.62,84.084,EGA
2011,24.67,487.5,76.68,83.83200000000002,EGA
2012,23.45,491.3,80.18,83.76899999999998,EGA
2013,22.53,493.0,82.45,83.85300000000002,EGA
2014,22.13,490.76,82.9,83.81099999999998,EGA
2015,21.63,498.56,84.81,83.83200000000002,EGA
2040,21.07,495.87,85.97,83.76899999999998,EGA
2041,20.56,506.49,87.23,83.79,EGA
2042,20.12,504.55,87.05,83.76899999999998,EGA
2043,19.49,501.51,87.6,83.76899999999998,EGA
2044,18.94,505.83,88.95,83.89500000000002,EGA
2045,20.05,483.46,84.58,84.16799999999998,EGA
2046,22.91,465.18,79.26,85.76400000000002,EGA
2047,27.64,455.25,69.03,87.94800000000002,EGA
2048,30.42,465.89,60.38,94.185,EGA
2049,32.03,449.47,61.16,94.899,EGA
2050,33.64,444.48,60.7,93.513,EGA
2051,34.76,439.33,59.53,93.408,EGA
2052,34.18,444.05,60.92,93.114,EGA
2053,34.64,432.8,62.76,101.80799999999999,EGA
2054,35.06,437.8,59.17,90.93,EGA
2055,32.1,448.46,64.82,90.09,EGA
2056,29.04,458.41,69.6,86.81400000000002,EGA
2057,27.11,465.06,71.66,85.53299999999999,EGA
2058,25.37,476.78,74.68,84.147,EGA
2059,23.72,489.41,79.39,83.76899999999998,EGA
2060,22.42,499.82,83.07,83.685,EGA
2061,21.78,517.63,84.96,83.727,EGA
2062,20.88,524.74,87.77,83.706,EGA
2063,19.81,535.25,91.3,83.79,EGA
2088,19.31,545.92,92.43,83.685,EGA
2089,19.44,507.06,90.71,83.62200000000001,EGA
2090,19.72,494.75,85.39,83.79,EGA
2091,20.19,484.22,81.09,83.706,EGA
2092,19.8,491.89,84.67,83.89500000000002,EGA
2093,20.4,478.46,84.38,84.315,EGA
2094,21.77,466.1,80.61,85.67999999999998,EGA
2095,23.37,451.43,78.46,86.89800000000002,EGA
2096,25.15,446.57,74.17,87.318,EGA
2097,25.88,449.51,71.44,88.137,EGA
2098,27.4,449.03,69.16,89.98500000000001,EGA
2099,26.36,457.8,70.65,88.116,EGA
2100,25.03,456.26,68.78,86.54100000000004,EGA
2101,24.65,451.38,76.02,85.97399999999998,EGA
2102,24.89,438.52,85.88,85.911,EGA
2103,24.34,437.14,89.31,85.449,EGA
2104,24.26,440.43,89.31,85.512,EGA
2105,23.29,457.11,84.59,84.35700000000001,EGA
2106,21.17,468.07,81.0,83.958,EGA
2107,20.24,476.82,84.68,83.85300000000002,EGA
2108,19.82,494.69,91.64,83.874,EGA
2109,19.69,530.5,95.1,83.874,EGA
2110,19.57,566.6,96.69,83.91600000000003,EGA
2111,19.55,574.56,97.11,83.874,EGA
2136,19.31,501.64,88.83,83.89500000000002,EGA
2137,19.13,461.81,84.47,83.81099999999998,EGA
2138,18.73,467.23,87.82,83.79,EGA
2139,18.34,475.36,90.85,83.874,EGA
2140,18.1,473.38,93.18,83.85300000000002,EGA
2141,18.29,471.56,93.62,83.97900000000001,EGA
2142,18.93,469.29,92.8,84.37799999999999,EGA
2143,20.46,450.8,89.43,85.512,EGA
2144,20.94,447.7,89.13,85.428,EGA
2145,22.72,436.68,87.62,86.14200000000002,EGA
2146,25.0,428.0,83.86,86.68799999999996,EGA
2147,24.94,431.32,84.15,86.10000000000002,EGA
2148,23.02,448.07,87.92,84.462,EGA
2149,25.96,418.36,87.03,87.61200000000002,EGA
2150,31.92,440.14,67.28,89.88,EGA
2151,28.46,452.95,72.32,86.91900000000004,EGA
2152,25.71,468.89,84.18,85.365,EGA
2153,24.42,477.43,83.66,84.756,EGA
2154,22.09,481.28,83.15,83.97900000000001,EGA
2155,20.87,488.19,86.74,83.93700000000003,EGA
2156,20.36,495.09,89.15,83.93700000000003,EGA
2157,20.02,505.34,91.55,83.85300000000002,EGA
2158,19.88,510.96,92.48,83.91600000000003,EGA
2159,19.69,518.35,93.49,83.874,EGA
2184,19.51,515.54,94.85,83.874,EGA
2185,19.4,507.05,94.34,83.89500000000002,EGA
2186,19.09,511.57,95.54,83.89500000000002,EGA
2187,18.93,517.71,96.93,83.874,EGA
2188,18.98,515.94,96.65,83.89500000000002,EGA
2189,20.37,496.88,93.86,84.693,EGA
2190,23.27,468.44,84.59,85.995,EGA
2191,24.8,460.56,82.51,86.87700000000002,EGA
2192,31.37,455.24,69.28,95.109,EGA
2193,35.92,458.67,58.35,95.76,EGA
2194,34.3,455.63,60.04,90.804,EGA
2195,33.07,449.02,64.17,91.37100000000001,EGA
2196,35.81,443.76,59.49,93.471,EGA
2197,32.45,447.83,63.85,90.027,EGA
2198,30.91,448.11,65.6,89.397,EGA
2199,31.04,444.89,64.22,89.14500000000002,EGA
2200,26.9,454.39,73.04,86.14200000000002,EGA
2201,24.8,463.66,77.07,84.71400000000001,EGA
2202,22.59,476.91,82.22,83.79,EGA
2203,20.78,490.81,94.59,83.74799999999998,EGA
2204,20.2,504.68,98.71,83.76899999999998,EGA
2205,20.11,521.0,99.69,83.76899999999998,EGA
2206,20.0,517.04,99.9,83.83200000000002,EGA
2207,19.85,503.0,99.93,83.79,EGA
2232,18.92,472.16,97.19,83.79,EGA
2233,18.01,472.04,98.5,83.83200000000002,EGA
2234,17.63,473.01,98.76,83.76899999999998,EGA
2235,17.04,477.47,98.97,83.76899999999998,EGA
2236,16.96,494.86,99.71,83.93700000000003,EGA
2237,17.05,508.26,99.25,84.0,EGA
2238,20.68,455.31,90.16,85.70100000000002,EGA
2239,26.38,436.35,72.5,89.01899999999998,EGA
2240,32.29,426.99,59.98,96.6,EGA
2241,34.5,424.19,57.48,98.07,EGA
2242,36.32,420.51,56.31,97.16700000000002,EGA
2243,35.98,421.61,58.04,96.18,EGA
2244,34.69,434.94,57.98,94.269,EGA
2245,36.8,430.04,54.66,105.084,EGA
2246,32.08,438.02,61.34,89.29200000000002,EGA
2247,32.29,433.32,59.96,89.22900000000001,EGA
2248,31.6,436.52,59.82,87.759,EGA
2249,26.2,454.77,69.07,85.134,EGA
2250,23.65,468.7,74.21,84.021,EGA
2251,21.47,513.72,86.98,83.79,EGA
2252,19.63,591.91,95.68,83.79,EGA
2253,19.07,653.28,97.69,83.83200000000002,EGA
2254,18.51,706.72,97.89,83.85300000000002,EGA
2255,18.08,762.54,98.34,83.81099999999998,EGA
2280,17.75,776.57,98.67,83.74799999999998,EGA
2281,17.49,777.24,99.1,83.83200000000002,EGA
2282,17.19,703.89,99.29,83.81099999999998,EGA
2283,17.14,626.92,99.55,83.81099999999998,EGA
2284,17.61,584.32,99.63,83.958,EGA
2285,18.87,547.05,98.23,84.25200000000002,EGA
2286,22.52,530.42,88.58,86.31,EGA
2287,27.48,505.89,75.25,88.59899999999998,EGA
2288,32.97,474.61,63.08,95.71799999999999,EGA
2289,36.25,432.49,55.65,97.734,EGA
2290,37.0,430.3,55.71,98.994,EGA
2291,34.26,435.46,59.89,91.93799999999999,EGA
2292,25.19,468.35,81.77,84.86099999999998,EGA
2293,30.19,436.66,75.44,92.25299999999999,EGA
2294,37.99,414.72,55.94,92.085,EGA
2295,36.94,417.45,55.46,92.29500000000002,EGA
2296,32.18,437.63,59.99,87.99,EGA
2297,26.87,450.7,70.91,85.596,EGA
2298,23.96,461.62,80.56,83.958,EGA
2299,21.96,489.39,87.24,83.89500000000002,EGA
2300,20.29,543.88,93.91,83.79,EGA
2301,19.3,633.23,97.4,83.81099999999998,EGA
2302,19.06,664.67,98.53,83.83200000000002,EGA
2303,19.11,607.49,98.94,83.62200000000001,EGA
2328,18.54,602.24,98.39,83.76899999999998,EGA
2329,17.85,600.53,98.44,83.79,EGA
2330,17.2,653.39,98.51,83.81099999999998,EGA
2331,17.02,607.09,99.54,83.85300000000002,EGA
2332,16.91,589.18,99.36,83.91600000000003,EGA
2333,18.41,551.91,98.2,84.21000000000002,EGA
2334,22.96,491.22,88.27,85.869,EGA
2335,29.13,472.14,73.18,88.91400000000002,EGA
2336,34.65,457.61,61.91,98.448,EGA
2337,37.19,448.88,59.31,101.661,EGA
2338,39.34,447.4,55.52,102.102,EGA
2339,39.15,440.3,56.42,98.469,EGA
2340,40.02,430.17,56.06,101.367,EGA
2341,41.63,425.67,51.88,117.39,EGA
2342,40.92,426.81,52.31,91.749,EGA
2343,39.28,431.55,53.48,92.001,EGA
2344,34.71,452.38,56.5,88.15799999999999,EGA
2345,29.95,471.15,61.15,85.113,EGA
2346,26.66,497.06,76.05,83.97900000000001,EGA
2347,23.68,569.02,90.29,83.85300000000002,EGA
2348,21.9,632.31,94.34,83.76899999999998,EGA
2349,21.13,670.51,96.33,83.76899999999998,EGA
2350,20.86,690.89,97.43,83.74799999999998,EGA
2351,20.24,706.04,97.29,83.874,EGA
2376,19.82,666.56,97.57,83.85300000000002,EGA
2377,19.57,585.35,96.96,83.85300000000002,EGA
2378,19.67,561.09,96.62,83.874,EGA
2379,19.45,565.19,97.12,83.89500000000002,EGA
2380,19.24,560.24,97.51,83.93700000000003,EGA
2381,19.73,552.87,97.31,84.06299999999997,EGA
2382,21.15,541.34,94.34,85.365,EGA
2383,24.53,495.9,85.62,87.402,EGA
2384,27.58,463.99,77.34,89.48100000000002,EGA
2385,29.67,452.81,73.47,90.867,EGA
2386,29.81,447.83,75.51,89.90100000000002,EGA
2387,31.03,440.34,71.85,91.287,EGA
2388,32.5,441.02,69.92,92.022,EGA
2389,32.07,441.86,73.78,89.43900000000002,EGA
2390,32.71,432.59,72.95,90.63600000000001,EGA
2391,32.15,440.73,72.99,88.515,EGA
